Date/Time,Open,High,Low,Close,MACD,MACD_signal,MACD_hist,K,D,J,ATR (14),ATR (200),Supply Zone,Demand Zone,Entry Price,Stop Loss,Take Profit,Exit Price,Trade Status,Running PnL %
2023-12-29 16:00:00,42273.35,42934,42268.26,42862.01,-142.3878302,-128.7902195,-13.59761071,33.01209715,36.22168003,26.59293138,549.43,550.50,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-29 20:00:00,42862,43111,42106.64,42271.09,-170.397639,-137.1117034,-33.28593557,25.96187012,32.80174339,12.28212356,596.74,555.03,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-30 00:00:00,42271.09,42351.1,41650,42116.51,-202.7319605,-150.2357548,-52.49620566,27.39132402,30.99827027,20.17743151,588.23,557.80,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-30 04:00:00,42116.51,42240,41300,42066.95,-229.7082869,-166.1302612,-63.57802567,32.26887159,31.42180404,33.96300668,623.66,560.53,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-30 08:00:00,42066.94,42209.22,41820,41972.81,-255.7355707,-184.0513231,-71.68424759,33.89634693,32.24665167,37.19573746,626.28,560.73,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-30 12:00:00,41972.81,42160,41930.43,41947.16,-275.2591057,-202.2928796,-72.96622602,34.50921564,33.00083966,37.52596761,603.00,559.74,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-30 16:00:00,41947.16,41988.62,41520.3,41893.96,-291.6623412,-220.166772,-71.49556928,33.93859361,33.31342431,35.1889322,601.93,560.23,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-30 20:00:00,41893.96,42430,41882.71,42374.96,-262.8197214,-228.6973618,-34.12235951,42.4114828,36.34611047,54.54222745,581.69,561.13,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-31 00:00:00,42374.97,42612.32,42247.44,42361.13,-238.3303785,-230.6239652,-7.706413295,47.8055201,40.16591368,63.08473293,584.62,560.12,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-31 04:00:00,42361.13,42399.25,42079.97,42140.28,-234.0452195,-231.308216,-2.737003435,47.33657165,42.55613301,56.89744895,555.72,559.79,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
2023-12-31 08:00:00,42140.29,42433.49,41965.84,42176,-225.1712605,-230.0808249,4.909564439,53.808385,46.30688367,68.81138767,554.58,559.95,,40555.00 - 41506.00 | bar 4266 | 2023-12-13 08:00:00,,,,,,
